Unnamed: 0,id_x,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,id_y,Emotion_Category
31214,18714,Women,Apparel,Topwear,Tops,Magenta,Rainy,2011.0,Casual,Arrow Woman Issey Magenta Top,10.0,Joy
31215,9343,Men,Apparel,Bottomwear,Shorts,Brown,Rainy,2011.0,Casual,Puma Men Chino Brown Shorts,27.0,Sadness
31216,48064,Men,Apparel,Topwear,Shirts,Blue,Sunny,2012.0,Casual,French Connection Men White Check Shirt,13.0,Contentment
31217,3679,Men,Apparel,Topwear,Tshirts,Black,Sunny,2011.0,Casual,Inkfruit Men's Storm Troopers Black T-shirt,20.0,Anger
31218,8291,Men,Apparel,Topwear,Tshirts,Red,Rainy,2011.0,Casual,Mr.Men Men's Chilly Pepper Red T-shirt,0.0,Joy
31223,29053,Men,Apparel,Topwear,Tshirts,White,Sunny,2012.0,Casual,ADIDAS Men Junkie White T-shirt,4.0,Joy
31226,26827,Men,Apparel,Bottomwear,Trousers,Olive,Sunny,2012.0,Casual,Highlander Men Olive Trousers,18.0,Contentment
31228,59324,Men,Footwear,Sandal,Sandals,Black,Sunny,2012.0,Casual,Gliders Men Black Sandals,20.0,Anger
31229,1912,Men,Apparel,Topwear,Tshirts,White,Rainy,2010.0,Sports,Nike Mens Running White T-shirt,4.0,Joy
31231,32629,Men,Apparel,Topwear,Tshirts,Red,Sunny,2012.0,Sports,Nike Men Sphere Red Polo T-shirt,0.0,Joy
31233,10579,Men,Apparel,Topwear,Tshirts,Black,Rainy,2011.0,Casual,Puma Men Black Polo Tshirts,20.0,Anger
31236,23931,Men,Footwear,Shoes,Sports Shoes,Black,Rainy,2011.0,Sports,Lotto Men Black Sports Shoes,20.0,Anger
31237,48400,Men,Apparel,Topwear,Tshirts,White,Sunny,2012.0,Casual,French Connection Men White T-shirt,4.0,Joy
31241,47448,Women,Footwear,Shoes,Flats,Brown,Sunny,2012.0,Casual,Tiptopp Women Brown Sandals,27.0,Sadness
31242,20788,Men,Apparel,Topwear,Sweaters,Maroon,Rainy,2011.0,Casual,Genesis Men Solid Maroon Sweater,44.0,Sadness
31244,4038,Men,Apparel,Topwear,Tshirts,Blue,Sunny,2011.0,Sports,Puma Men's Rajasthan Royals Blue T-shirt,13.0,Contentment
31246,38777,Men,Footwear,Shoes,Casual Shoes,Brown,Sunny,2012.0,Casual,Woodland Men Brown Leather Shoes,27.0,Sadness
31248,4804,Men,Apparel,Topwear,Tshirts,Red,Sunny,2011.0,Sports,ADIDAS Men's Coffer Red T-shirt,0.0,Joy
31251,32843,Women,Footwear,Shoes,Heels,Gold,Rainy,2012.0,Casual,Grendha Women Jola Cigana Gold Flats,34.0,Fear
31253,21468,Women,Footwear,Shoes,Casual Shoes,Black,Rainy,2012.0,Casual,Roxy Women Sneaky Classic Black Casual Shoes,20.0,Anger
31254,53874,Men,Footwear,Shoes,Sports Shoes,White,Rainy,2012.0,Sports,Puma MenSpeeder Ind White Sports Shoes,4.0,Joy
31258,12478,Men,Footwear,Shoes,Formal Shoes,Black,Rainy,2012.0,Formal,Clarks Men Black Leather Formal Shoes,20.0,Anger
31260,17936,Men,Apparel,Topwear,Tshirts,Black,Rainy,2011.0,Casual,Puma Men Ferrari Logo Tee II Black Tshirt,20.0,Anger
31262,29605,Men,Apparel,Topwear,Tshirts,Grey,Sunny,2012.0,Casual,Indigo Nation Men Grey Printed T-shirt,28.0,Sadness
31263,3813,Men,Apparel,Topwear,Tshirts,Yellow,Sunny,2011.0,Casual,Disney Kids Boy's Street Crew Yellow Kidswear,1.0,Joy
31264,34388,Men,Apparel,Topwear,Tshirts,Red,Sunny,2012.0,Casual,Myntra Men Red Life Is My Right T-shirt,0.0,Joy
31265,36422,Men,Footwear,Shoes,Sports Shoes,White,Sunny,2012.0,Sports,Spinn Men Bostern Road White Sports Shoes,4.0,Joy
31267,14772,Men,Apparel,Topwear,Shirts,Green,Rainy,2011.0,Formal,Arrow Men Stripes Green Slim Fit Shirt,12.0,Contentment
31269,41570,Women,Apparel,Dress,Dresses,Pink,Sunny,2012.0,Casual,AND Women Pink Dress,2.0,Joy
31270,25035,Men,Apparel,Topwear,Tshirts,Blue,Rainy,2011.0,Casual,Nike Boys Stripy Crew Blue T-shirt,13.0,Contentment
31273,1785,Men,Footwear,Shoes,Sports Shoes,White,Rainy,2010.0,Sports,Lotto Men Brighton White-Blue Shoe,4.0,Joy
31276,2100,Men,Apparel,Topwear,Shirts,Brown,Rainy,2010.0,Casual,Lee Men Checks Brown Shirt,27.0,Sadness
31278,13557,Women,Footwear,Shoes,Flats,Gold,Rainy,2011.0,Casual,Carlton London Women Casual Gold Sandals,34.0,Fear
31279,12485,Men,Footwear,Sandal,Sandals,Brown,Rainy,2012.0,Casual,Clarks Men Leather Brown Sandals,27.0,Sadness
31280,16819,Men,Apparel,Bottomwear,Jeans,Blue,Rainy,2011.0,Casual,Locomotive Men Washed Blue Jeans,13.0,Contentment
31283,18983,Men,Apparel,Topwear,Tshirts,Navy Blue,Rainy,2011.0,Casual,ADIDAS Originals Men  Polo Navy Blue Tshirt,37.0,Neutral
31284,34375,Men,Apparel,Topwear,Tshirts,Yellow,Sunny,2012.0,Casual,Myntra Men listening T-shirt,1.0,Joy
31285,19851,Men,Apparel,Topwear,Shirts,Purple,Rainy,2011.0,Casual,U.S. Polo Assn. Men Solid Purple Shirt,26.0,Sadness
31286,7472,Men,Apparel,Topwear,Tshirts,White,Sunny,2011.0,Casual,Proline Men White & Purple Striped Polo T-shirt,4.0,Joy
31288,16025,Men,Apparel,Topwear,Shirts,Blue,Rainy,2011.0,Casual,Highlander Men Check Blue Shirt,13.0,Contentment
31289,22210,Men,Apparel,Topwear,Tshirts,Brown,Sunny,2011.0,Casual,Timberland Men Brown Back Logo T-Shirt,27.0,Sadness
31290,27550,Men,Apparel,Topwear,Shirts,Olive,Sunny,2012.0,Casual,Scullers Men Olive Shirt,18.0,Contentment
31291,13765,Men,Apparel,Topwear,Shirts,White,Rainy,2011.0,Formal,Belmonte Men Stripes White Shirts,4.0,Joy
31293,2332,Men,Apparel,Topwear,Tshirts,White,Rainy,2010.0,Casual,Reebok Men Stripe White Polo T-shirt,4.0,Joy
31294,8608,Men,Apparel,Topwear,Tshirts,Navy Blue,Rainy,2011.0,Casual,Scullers Men Navy Blue Polo T-Shirts,37.0,Neutral
31295,31435,Men,Apparel,Bottomwear,Trousers,Black,Sunny,2012.0,Casual,HIghlander Men Black Trousers,20.0,Anger
31297,26482,Men,Apparel,Topwear,Tshirts,Grey,Sunny,2012.0,Casual,Puma Men Printed Grey T-shirt,28.0,Sadness
31298,34147,Men,Apparel,Bottomwear,Shorts,Blue,Sunny,2012.0,Casual,Gini and Jony Boys Blue Denim Shorts,13.0,Contentment
31299,6792,Men,Apparel,Topwear,Tshirts,Blue,Sunny,2011.0,Casual,Timberland Men's Rugby Stripe Pique Blue Curacao T-shirt,13.0,Contentment
31300,28518,Men,Apparel,Topwear,Tshirts,Navy Blue,Sunny,2012.0,Sports,Nike Men Training Navy Blue T-shirt,37.0,Neutral
31303,16217,Men,Apparel,Bottomwear,Track Pants,Grey,Rainy,2011.0,Casual,Puma Men Lifestyle  Grey Track Pant,28.0,Sadness
31308,15492,Women,Footwear,Shoes,Heels,Black,Sunny,2015.0,Formal,Carlton London Women Black Heels,20.0,Anger
31310,53287,Men,Apparel,Bottomwear,Jeans,Blue,Sunny,2012.0,Casual,Locomotive Men Blue Jeans,13.0,Contentment
31311,20775,Women,Footwear,Shoes,Heels,Silver,Rainy,2012.0,Casual,Carlton London Women Classy Silver Heels,39.0,Neutral
31312,5117,Women,Apparel,Topwear,Tshirts,Pink,Sunny,2011.0,Casual,Wrangler Women's Face Print Mauve T-shirt,2.0,Joy
31313,44230,Men,Footwear,Shoes,Casual Shoes,Blue,Rainy,2012.0,Casual,Nike Men Blue Sneakers,13.0,Contentment
31315,11032,Women,Apparel,Topwear,Shirts,Blue,Rainy,2011.0,Casual,Jealous 21 Women Check Blue Shirt,13.0,Contentment
31316,41742,Women,Footwear,Shoes,Flats,Brown,Rainy,2015.0,Casual,Catwalk Women Brown Sandals,27.0,Sadness
31317,39658,Men,Footwear,Shoes,Casual Shoes,Black,Sunny,2012.0,Casual,Lotto Men Black Shoes,20.0,Anger
31319,40690,Men,Footwear,Shoes,Formal Shoes,Black,Sunny,2012.0,Formal,Numero Uno Men Black Formal Shoes,20.0,Anger
31321,3684,Men,Apparel,Topwear,Tshirts,Navy Blue,Sunny,2011.0,Casual,Inkfruit Men's Into The Wild Navy T-shirt,37.0,Neutral
31326,13301,Men,Apparel,Bottomwear,Shorts,Beige,Rainy,2011.0,Casual,Gini and Jony Kids Boys Solid Beige Shorts,14.0,Contentment
31329,48099,Women,Apparel,Bottomwear,Trousers,Brown,Sunny,2012.0,Casual,French Connection Women Light Brown Trousers,27.0,Sadness
31332,7224,Men,Footwear,Shoes,Formal Shoes,Black,Rainy,2011.0,Formal,Rockport Men's Trinchero Black Shoe,20.0,Anger
31333,46103,Men,Footwear,Flip Flops,Flip Flops,Purple,Sunny,2012.0,Casual,ADIDAS Men Purple Tread Flip Flops,26.0,Sadness
31334,27908,Women,Apparel,Bottomwear,Trousers,Black,Sunny,2012.0,Casual,Scullers For Her Black Trousers,20.0,Anger
31335,34523,Men,Footwear,Sandal,Sandals,Black,Sunny,2012.0,Casual,Red Tape Men Black Sandals,20.0,Anger
31337,14124,Men,Apparel,Bottomwear,Jeans,Blue,Rainy,2016.0,Casual,Flying Machine Men Washed Blue Jeans,13.0,Contentment
31338,20311,Women,Apparel,Topwear,Tunics,White,Rainy,2011.0,Casual,Jealous 21 Women Printed White Tunic,4.0,Joy
31339,5573,Men,Footwear,Shoes,Sports Shoes,Grey,Sunny,2011.0,Sports,Nike Men's Air Pegasus Grey Yellow Shoe,28.0,Sadness
31340,45786,Women,Footwear,Shoes,Flats,Maroon,Rainy,2012.0,Casual,Senorita Women Maroon Sandals,44.0,Sadness
31342,14918,Men,Apparel,Topwear,Tshirts,Green,Rainy,2011.0,Casual,Mr. Men Men Mr.Tickel Green Tshirts,12.0,Contentment
31343,33706,Men,Footwear,Shoes,Casual Shoes,Brown,Rainy,2012.0,Casual,Cobblerz Men Brown Leather Casual Shoes,27.0,Sadness
31347,11456,Men,Apparel,Topwear,Tshirts,Olive,Rainy,2011.0,Casual,United Colors of Benetton Men Light Winter Olive Tshirts,18.0,Contentment
31349,5741,Men,Apparel,Topwear,Tshirts,Blue,Sunny,2011.0,Casual,Basics Men Navy & White Striped Hooded T-shirt,13.0,Contentment
31351,14316,Men,Apparel,Topwear,Sweatshirts,Navy Blue,Rainy,2011.0,Casual,ADIDAS Men Solid Navy Blue Sweatshirts,37.0,Neutral
31352,20123,Women,Apparel,Topwear,Shirts,Black,Rainy,2011.0,Casual,Wrangler Women Western Yoke Black Shirt,20.0,Anger
31356,57071,Women,Apparel,Bottomwear,Jeans,Black,Sunny,2012.0,Casual,Elle Women Black Jeans,20.0,Anger
31357,24583,Men,Apparel,Topwear,Tshirts,Red,Sunny,2012.0,Casual,Lee Men Roadie Red T-shirt,0.0,Joy
31358,33534,Women,Footwear,Shoes,Heels,Beige,Sunny,2016.0,Casual,Cobblerz Women Beige Pumps,14.0,Contentment
31359,58805,Men,Apparel,Topwear,Shirts,Blue,Rainy,2012.0,Casual,Highlander Men Blue & White Check Shirt,13.0,Contentment
31360,25451,Men,Footwear,Shoes,Casual Shoes,White,Sunny,2012.0,Casual,Nike Men Prowl White Casual Shoes,4.0,Joy
31361,11664,Women,Apparel,Topwear,Tshirts,White,Rainy,2011.0,Casual,Lee Women Women Printed T-shirt,4.0,Joy
31362,19409,Men,Apparel,Topwear,Tshirts,Grey,Rainy,2011.0,Casual,ADIDAS Men Striped Grey Tshirt,28.0,Sadness
31363,31263,Men,Apparel,Topwear,Tshirts,Navy Blue,Sunny,2012.0,Casual,Puma Men Navy Blue T-shirt,37.0,Neutral
31364,43643,Women,Apparel,Dress,Dresses,Magenta,Sunny,2012.0,Party,Vero Moda Women Magenta Dress,10.0,Joy
31365,2564,Women,Apparel,Topwear,Tops,Black,Sunny,2011.0,Casual,Domyos Women Black Tank Top,20.0,Anger
31367,13133,Men,Footwear,Shoes,Formal Shoes,Brown,Rainy,2012.0,Formal,Provogue Men Brown Formal Shoes,27.0,Sadness
31368,46331,Men,Footwear,Shoes,Casual Shoes,Red,Sunny,2012.0,Sports,Reebok Men Red Shoes,0.0,Joy
31369,8862,Men,Apparel,Topwear,Shirts,Green,Rainy,2011.0,Casual,Mark Taylor Men Green Striped Shirt,12.0,Contentment
31371,16441,Men,Apparel,Topwear,Tshirts,Green,Rainy,2011.0,Casual,Levi's Men Printed Green Tshirts,12.0,Contentment
31373,8298,Men,Footwear,Flip Flops,Flip Flops,Black,Rainy,2011.0,Casual,Skechers Men Aiser Black Flip Flop,20.0,Anger
31374,3670,Men,Footwear,Shoes,Casual Shoes,White,Sunny,2012.0,Casual,Fila Men's Racing White Red Shoe,4.0,Joy
31378,43485,Men,Apparel,Topwear,Shirts,Navy Blue,Sunny,2012.0,Casual,French Connection Men Navy Blue Shirt,37.0,Neutral
31382,35405,Men,Footwear,Sandal,Sandals,Black,Sunny,2013.0,Casual,Enroute Men Black Sandals,20.0,Anger
31384,6302,Women,Footwear,Shoes,Heels,Black,Rainy,2015.0,Casual,Catwalk Black Slip-on Flat Shoes,20.0,Anger
31388,17755,Men,Apparel,Topwear,Shirts,Blue,Rainy,2011.0,Casual,Highlander Men Check Blue Shirt,13.0,Contentment
31391,4455,Men,Footwear,Shoes,Casual Shoes,Brown,Sunny,2011.0,Casual,ADIDAS Khaki Color Canvas Shoe,27.0,Sadness
31394,15002,Men,Apparel,Topwear,Tshirts,White,Rainy,2011.0,Casual,ADIDAS Men Stripes White Polo Tshirts,4.0,Joy
31395,10570,Men,Apparel,Topwear,Tshirts,Orange,Rainy,2011.0,Casual,Puma Men Rugby Orange Tshirts,3.0,Joy
31398,32620,Men,Apparel,Bottomwear,Track Pants,Black,Sunny,2015.0,Sports,Nike Black Team Woven     Training  Track Pants,20.0,Anger
31399,37160,Women,Apparel,Topwear,Tops,Peach,Sunny,2012.0,Casual,United Colors of Benetton Women Peach Top,6.0,Joy
31400,44492,Men,Footwear,Shoes,Casual Shoes,Black,Sunny,2012.0,Casual,Gliders Men Black Shoes,20.0,Anger
31402,15230,Men,Footwear,Shoes,Casual Shoes,White,Rainy,2011.0,Casual,ADIDAS Originals Men Superstar 11 White Casual Shoes,4.0,Joy
31404,10742,Women,Footwear,Shoes,Casual Shoes,Orange,Rainy,2012.0,Casual,Disney Kids Girl Pooh Face Orange Casual Shoes,3.0,Joy
31405,57085,Women,Apparel,Bottomwear,Skirts,Off White,Sunny,2012.0,Casual,Elle Women Off-White & Orange Floral Print Tulip Skirt,40.0,Neutral
31406,24577,Women,Apparel,Topwear,Tops,White,Rainy,2011.0,Casual,Flying Machine Women White Printed Top,4.0,Joy
31408,32412,Men,Apparel,Topwear,Tshirts,Black,Sunny,2012.0,Casual,ADIDAS Men Black Polo T-shirt,20.0,Anger
31411,11690,Men,Apparel,Topwear,Shirts,Yellow,Rainy,2011.0,Casual,Lee Men Check Yellow Shirts,1.0,Joy
31412,12015,Men,Apparel,Topwear,Shirts,Blue,Rainy,2011.0,Formal,Mark Taylor Men Blue Striped Shirts,13.0,Contentment
31414,31297,Women,Apparel,Topwear,Tshirts,Black,Sunny,2012.0,Casual,Puma Women Wowhol Black T-shirt,20.0,Anger
31416,30345,Men,Apparel,Topwear,Tshirts,Off White,Sunny,2012.0,Casual,Myntra Men Off White T-shirt,40.0,Neutral
31417,9178,Men,Apparel,Bottomwear,Jeans,Blue,Rainy,2011.0,Casual,Locomotive Men Eero Blue Jeans,13.0,Contentment
31418,2590,Women,Apparel,Bottomwear,Capris,Navy Blue,Sunny,2011.0,Casual,Tribord Women Breeches Blue Capri,37.0,Neutral
31420,12829,Men,Apparel,Bottomwear,Tracksuits,Navy Blue,Rainy,2011.0,Sports,Nike Men Stripe Navy Blue Tracksuits,37.0,Neutral
31421,51372,Men,Apparel,Topwear,Tshirts,Red,Sunny,2012.0,Casual,Spykar Men Red T-shirt,0.0,Joy
31422,8896,Men,Apparel,Topwear,Shirts,Purple,Rainy,2011.0,Casual,Indigo Nation Men Bling Purple Shirt,26.0,Sadness
31424,29268,Men,Footwear,Shoes,Sports Shoes,Black,Sunny,2012.0,Sports,ADIDAS Men Barricade Team 2 Black Sports Shoes,20.0,Anger
31426,17567,Men,Apparel,Topwear,Shirts,Purple,Rainy,2011.0,Formal,Mark Taylor Men Purple & White Striped Shirt,26.0,Sadness
31427,9944,Men,Apparel,Topwear,Tshirts,Yellow,Rainy,2011.0,Casual,Probase Men Crew Neck Yellow Tshirts,1.0,Joy
31428,47217,Men,Footwear,Sandal,Sandals,Black,Sunny,2012.0,Casual,Franco Leone Men Black Sandals,20.0,Anger
31433,4203,Men,Apparel,Topwear,Tshirts,Blue,Sunny,2011.0,Casual,Disney Kids Boy's Blue Regatta Annual Competition Kidswear,13.0,Contentment
31435,14786,Men,Apparel,Topwear,Shirts,Purple,Rainy,2011.0,Formal,Arrow Men Solid Purple Shirts,26.0,Sadness
31436,33998,Women,Apparel,Bottomwear,Leggings,Blue,Sunny,2012.0,Casual,Femella Women Blue Leggings,13.0,Contentment
31440,24113,Men,Footwear,Flip Flops,Flip Flops,Green,Sunny,2012.0,Casual,Playboy Men Green Flip Flops,12.0,Contentment
31441,40456,Men,Footwear,Shoes,Casual Shoes,Brown,Rainy,2018.0,Casual,Red Tape Men Brown Shoes,27.0,Sadness
31444,12471,Men,Apparel,Topwear,Shirts,White,Rainy,2011.0,Casual,Basics Men White Slim Fit Shirt,4.0,Joy
31446,26644,Men,Footwear,Shoes,Casual Shoes,Black,Sunny,2012.0,Casual,Puma Men Driving Power Light Black Casual Shoes,20.0,Anger
31449,47673,Women,Apparel,Topwear,Tops,Black,Sunny,2012.0,Casual,Femella Women Black Animal Print Top,20.0,Anger
31451,34381,Men,Apparel,Topwear,Tshirts,Orange,Sunny,2012.0,Casual,Myntra Men Orange Snapp Diet T-shirt,3.0,Joy
31452,18977,Men,Apparel,Topwear,Tshirts,Orange,Sunny,2011.0,Casual,ADIDAS Originals Men Adi Trefoil Orange Tshirt,3.0,Joy
31453,7486,Women,Apparel,Bottomwear,Track Pants,Navy Blue,Sunny,2011.0,Sports,Nike Women's Be Bold Navy Blue Track Pant,37.0,Neutral
31455,54056,Women,Apparel,Bottomwear,Leggings,Pink,Sunny,2012.0,Casual,Myntra Women Pink Leggings,2.0,Joy
31456,48409,Men,Apparel,Topwear,Tshirts,Orange,Sunny,2012.0,Casual,French Connection Men Orange & Grey T-shirt,3.0,Joy
31457,23938,Men,Footwear,Shoes,Sports Shoes,Black,Sunny,2011.0,Sports,Lotto Men Black Trainer Sports Shoes,20.0,Anger
31458,3214,Men,Footwear,Flip Flops,Flip Flops,Blue,Rainy,2010.0,Sports,Nike Men's Solarsoft Thong Blue Flip Flop,13.0,Contentment
31459,42133,Men,Footwear,Shoes,Casual Shoes,Grey,Sunny,2012.0,Casual,Nike Men Dunk High Grey Shoes,28.0,Sadness
31461,12643,Men,Apparel,Topwear,Tshirts,Black,Rainy,2011.0,Casual,Probase Men Solid Black  Polo T-shirts,20.0,Anger
31462,26476,Men,Apparel,Topwear,Tshirts,Black,Sunny,2012.0,Casual,Puma Men Graphic Black T-shirt,20.0,Anger
31463,6766,Men,Apparel,Topwear,Tshirts,Red,Sunny,2011.0,Casual,Timberland Men's Eclectic Red T-shirt,0.0,Joy
31468,46593,Women,Footwear,Shoes,Heels,Beige,Rainy,2012.0,Casual,Catwalk Women Beige Heels,14.0,Contentment
31469,4031,Men,Apparel,Topwear,Tshirts,Cream,Sunny,2011.0,Casual,Myntra Men's Poster White T-shirt,16.0,Contentment
31471,15466,Men,Apparel,Topwear,Jackets,Blue,Rainy,2011.0,Casual,Puma Men Mens Active Padded Vest Blue Jackets,13.0,Contentment
31473,20781,Women,Footwear,Shoes,Flats,Black,Sunny,2011.0,Casual,Carlton London Women Classy Black Sandals,20.0,Anger
31474,37736,Men,Apparel,Topwear,Shirts,Blue,Sunny,2012.0,Casual,John Players Men Check Blue Shirt,13.0,Contentment
31478,1543,Men,Footwear,Shoes,Casual Shoes,Black,Rainy,2010.0,Casual,Puma Men Basket-Biz Sneaker,20.0,Anger
31482,7815,Men,Apparel,Topwear,Tshirts,Black,Rainy,2011.0,Casual,Proline Men Black Striped Polo T-shirt,20.0,Anger
31483,3489,Men,Footwear,Shoes,Casual Shoes,Blue,Sunny,2011.0,Casual,ADIDAS Men's Jawpaw Blue Shoe,13.0,Contentment
31485,7029,Men,Apparel,Bottomwear,Shorts,White,Sunny,2011.0,Casual,s.Oliver Men's Blue Black Stripes White Short,4.0,Joy
31486,23799,Women,Footwear,Shoes,Flats,Black,Rainy,2012.0,Casual,Clarks Women Black Arizona Ballerinas,20.0,Anger
31489,58006,Women,Apparel,Topwear,Tops,Red,Rainy,2012.0,Casual,Latin Quarters Women Red Top,0.0,Joy
31490,14329,Men,Footwear,Shoes,Sports Shoes,Black,Rainy,2011.0,Sports,Nike Men Lunar Swift +3 Black Sports Shoes,20.0,Anger
31491,10789,Men,Apparel,Topwear,Shirts,Red,Rainy,2011.0,Casual,Wrangler Men Manitoba Piping Red Shirts,0.0,Joy
31492,37997,Men,Footwear,Flip Flops,Flip Flops,Black,Sunny,2012.0,Casual,Kelme Men Black Flip Flops,20.0,Anger
31493,20920,Men,Apparel,Bottomwear,Shorts,Olive,Rainy,2011.0,Casual,Deni Yo Men Check Olive Short,18.0,Contentment
31495,36845,Men,Apparel,Bottomwear,Jeans,Blue,Sunny,2012.0,Casual,Spykar Men Skinny Blue Jeans,13.0,Contentment
31497,14927,Men,Apparel,Topwear,Tshirts,Charcoal,Rainy,2011.0,Casual,Mr. Men Men Spreading Happiness Charcoal Tshirts,29.0,Sadness
31499,11469,Men,Apparel,Topwear,Tshirts,Green,Rainy,2011.0,Casual,United Colors of Benetton Men Light Winter Green Tshirts,12.0,Contentment
31500,39203,Women,Footwear,Shoes,Heels,Multi,Rainy,2015.0,Casual,Catwalk Women Multi Colour Flats,42.0,Neutral
31503,19604,Women,Apparel,Topwear,Tops,White,Sunny,2011.0,Casual,United Colors of Benetton Women Solid White Top,4.0,Joy
31504,9381,Men,Footwear,Shoes,Sports Shoes,Brown,Rainy,2011.0,Sports,Nike Men Elite Brown Sports Shoes,27.0,Sadness
31506,22479,Men,Apparel,Topwear,Tshirts,Black,Sunny,2011.0,Casual,Timberland Men Black Linear Logo T-Shirt,20.0,Anger
31510,27937,Women,Apparel,Bottomwear,Jeans,Blue,Sunny,2012.0,Casual,Jealous 21 Women Blue Magic Colour Jeans,13.0,Contentment
31512,28143,Men,Apparel,Bottomwear,Shorts,Navy Blue,Rainy,2016.0,Casual,Jockey 24 x 7 Men Navy Blue Knit Sport Shorts 9426,37.0,Neutral
31513,11831,Men,Footwear,Shoes,Casual Shoes,Brown,Sunny,2013.0,Casual,Playboy Men Casual Brown Casual Shoes,27.0,Sadness
31516,5128,Women,Apparel,Topwear,Shirts,White,Sunny,2011.0,Casual,Wrangler Women Rose Bouquet White Orange Shirt,4.0,Joy
31518,39667,Men,Footwear,Shoes,Sports Shoes,White,Sunny,2012.0,Sports,Lotto Men White Sports Shoes,4.0,Joy
31519,1588,Men,Apparel,Topwear,Tshirts,White,Rainy,2010.0,Casual,Domyos Men White Dry-Fit T-shirt,4.0,Joy
31521,49510,Men,Footwear,Shoes,Casual Shoes,Black,Sunny,2012.0,Casual,Vans Men Black Shoes,20.0,Anger
31522,22821,Men,Footwear,Shoes,Casual Shoes,Brown,Sunny,2016.0,Sports,Woodland Men Brown Trekking Shoes,27.0,Sadness
31524,35896,Men,Apparel,Topwear,Tshirts,White,Sunny,2012.0,Casual,Superman Boys Crew White T-shirt,4.0,Joy
31526,34178,Men,Apparel,Topwear,Tshirts,Navy Blue,Sunny,2012.0,Casual,Gini and Jony Boys Navy Blue T-shirt,37.0,Neutral
31527,28527,Women,Apparel,Topwear,Tshirts,Purple,Sunny,2012.0,Casual,Nike Women Cruiser Hurley Dot Purple T-shirt,26.0,Sadness
31529,16228,Men,Apparel,Topwear,Sweatshirts,Grey,Rainy,2011.0,Casual,Puma Men Logo Crew  Grey SweatShirt,28.0,Sadness
31534,18180,Men,Apparel,Bottomwear,Jeans,Blue,Rainy,2011.0,Casual,Doodle Boys-Boys Acid Wash Blue Jeans,13.0,Contentment
31535,19052,Women,Footwear,Shoes,Heels,Brown,Sunny,2013.0,Casual,Catwalk Women Classic Brown Flats,27.0,Sadness
31537,8405,Men,Apparel,Topwear,Tshirts,Black,Rainy,2011.0,Sports,ADIDAS Men M Rsp Tee Black T-Shirts,20.0,Anger
31538,16826,Women,Apparel,Topwear,Tshirts,Green,Rainy,2011.0,Casual,Little Miss Women Printed Green Tshirt,12.0,Contentment
31539,2903,Women,Footwear,Shoes,Heels,Brown,Rainy,2015.0,Casual,Catwalk Women Heeled Brown Silver Strap Heels,27.0,Sadness
31541,52158,Women,Apparel,Topwear,Tops,Off White,Sunny,2012.0,Casual,Femella Women Off White Summer Cape Top,40.0,Neutral
31544,33953,Men,Apparel,Topwear,Tshirts,Blue,Sunny,2012.0,Casual,ADIDAS Men Blue Polo T-shirt,13.0,Contentment
31547,44801,Women,Apparel,Topwear,Tops,Grey,Sunny,2012.0,Casual,Spykar Women Grey Printed Top,28.0,Sadness
31548,38587,Women,Apparel,Topwear,Tshirts,White,Sunny,2012.0,Casual,Nike Women White Jdi T-Shirt,4.0,Joy
31549,45329,Women,Footwear,Shoes,Heels,Brown,Sunny,2016.0,Casual,Cobblerz Women Brown Heels,27.0,Sadness
31550,15459,Men,Footwear,Shoes,Sports Shoes,White,Sunny,2012.0,Sports,Reebok Men Walk Max Velcro White Sports Shoes,4.0,Joy
31552,37709,Men,Footwear,Shoes,Sports Shoes,Black,Sunny,2012.0,Sports,Fila Men Black Top Fuel Sports Shoes,20.0,Anger
31553,4832,Men,Apparel,Bottomwear,Track Pants,Yellow,Sunny,2011.0,Sports,ADIDAS Men's Shale Yellow Track Pant,1.0,Joy
31554,41789,Women,Apparel,Topwear,Tops,Black,Sunny,2012.0,Casual,Remanika Women Black Top,20.0,Anger
31556,54069,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Sunny,2012.0,Casual,ADIDAS Men Navy Blue Flip Flops,37.0,Neutral
31558,9711,Men,Apparel,Topwear,Shirts,Purple,Rainy,2011.0,Casual,Scullers Men Scul Purple Green Shirts,26.0,Sadness
31559,48436,Men,Apparel,Topwear,Tshirts,Black,Sunny,2012.0,Casual,French Connection Men Black Printed T-shirt,20.0,Anger
31560,26449,Women,Footwear,Shoes,Sports Shoes,Silver,Rainy,2012.0,Sports,Puma Women Kuris Wn's Ind. Purple and Silver Sports Shoes,39.0,Neutral
31562,6759,Men,Apparel,Topwear,Tshirts,White,Sunny,2011.0,Casual,Timberland Men's Linear Logo White T-shirt,4.0,Joy
31565,17900,Men,Apparel,Topwear,Jackets,Red,Rainy,2011.0,Sports,Nike Men Football Soccer Red Jacket,0.0,Joy
31568,18174,Women,Apparel,Dress,Dresses,Lavender,Rainy,2011.0,Casual,Doodle Kids Girls Party Frock Lavender Dress,17.0,Contentment
31570,3019,Men,Apparel,Topwear,Tshirts,White,Sunny,2011.0,Casual,Lee Men's Slash White T-shirt,4.0,Joy
31573,29633,Men,Apparel,Topwear,Shirts,Black,Sunny,2012.0,Formal,Indigo Nation Men Striped Black Shirt,20.0,Anger
